1318275195	2
1318275201	3
1318275206	1
1318275214	1
1318275227	1
1318275229	4
1318275240	1
1318275243	1
1318275246	1
1318275251	4
1318275263	8
1318275272	1
1318275295	3
1318275317	3
1318275322	1
1318275326	1
1318275334	1
1318275336	2
1318275364	1
1318275367	1
1318275370	3
1318275374	5
1318275381	3
1318275390	1
1318275399	6
1318275407	1
1318275414	1
1318275422	3
1318275431	1
1318275440	27
1318275478	1
1318275481	1
1318275487	4
1318275496	1
1318275500	1
1318275526	1
1318275536	4
1318275545	1
1318275550	5
1318275558	1
1318275574	4
1318275590	6
1318275608	1
1318275616	1
1318275624	2
1318275637	1
1318275644	4
1318275650	4
1318275662	2
1318275675	1
1318275690	1
1318275728	4
1318275760	1
1318275766	2
1318275771	1
1318275774	1
1318275803	1
1318275817	2
1318275820	1
1318275826	2
1318275829	5
1318275835	1
1318275857	4
1318275863	2
1318275910	1
1318275912	4
1318275918	1
1318275921	2
1318275927	4
1318275932	1
1318275935	7
1318275943	2
1318275947	1
1318275957	5
1318275963	2
1318275966	2
1318275974	2
1318275978	1
1318275987	1
1318275989	2
1318275999	1
1318276003	1
1318276013	3
1318276025	1
1318276029	1
1318276043	5
1318276051	4
1318276067	1
1318276082	3
1318276086	1
1318276089	2
1318276093	1
1318276101	1
1318276141	3
1318276148	5
1318276162	4
1318276174	5
1318276188	1
1318276193	1
1318276212	7
1318276222	12
1318276243	18
1318276263	7
1318276273	1
1318276282	15
1318276304	5
1318276312	1
1318276321	1
1318276324	1
1318276330	1
1318276332	1
1318276352	1
1318276355	2
1318276371	3
1318276383	3
1318276395	12
1318276415	1
1318276424	13
1318276440	4
1318276447	1
1318276469	3
1318276473	1
1318276496	2
1318276511	2
1318276525	1
1318276527	1
1318276541	1
1318276544	7
1318276552	13
1318276566	12
1318276583	6
1318276608	1
1318276623	1
1318276628	1
1318276630	8
1318276642	2
1318276646	1
1318276656	4
1318276664	2
1318276709	1
1318276712	1
1318276715	1
1318276736	1
1318276750	1
1318276752	1
1318276811	1
1318276822	4
1318276828	2
1318276841	1
1318276844	1
1318276856	1
1318276893	1
1318276916	2
1318276932	3
1318276972	7
1318276989	1
1318276997	1
1318277005	151
1318277157	57
1318277225	1
1318277234	1
1318277250	1
1318277257	1
1318277260	1
1318277266	1
1318277268	1
1318277272	2
1318277305	1
1318277314	315
1318277639	8
1318277657	1
1318277672	322
1318277999	1
1318278008	1
1318278040	1
1318278068	1
1318278072	2
1318278079	1
1318278082	1
1318278106	3
1318278114	1
1318278129	1
1318278133	71
1318278207	2
1318278231	1
1318278242	5
1318278269	1
1318278273	2
1318278278	2
1318278305	1
1318278311	4
1318278352	1
1318278377	2
1318278382	3
1318278395	2
1318278401	2
1318278414	1
1318278421	1
1318278427	1
1318278429	1
1318278431	2
1318278458	1
1318278464	1
1318278470	2
1318278495	4
1318278502	1
1318278513	3
1318278541	1
1318278547	2
1318278552	1
1318278567	1
1318278572	1
1318278585	1
1318278598	1
1318278612	30
1318278667	3
1318278718	3
1318278743	1
1318278751	1
1318278756	1
1318278758	1
1318278778	1
1318278797	2
1318278821	1
1318278824	1
1318278840	2
1318278848	4
1318278853	9
1318278863	5
1318278870	5
1318278876	1
1318278881	2
1318278891	1
1318278916	2
1318278921	1
1318278930	1
1318278944	4
1318278955	3
1318278972	5
1318278979	1
1318278981	3
1318278990	8
1318279010	1
1318279012	2
1318279016	1
1318279024	4
1318279036	2
1318279041	1
1318279054	10
1318279065	1
1318279077	1
1318279079	2
1318279083	1
1318279086	1
1318279088	1
1318279092	1
1318279101	4
1318279140	1
1318279156	1
1318279179	1
1318279189	1
1318279192	2
1318279204	3
1318279231	3
1318279285	10
1318279297	2
1318279300	2
1318279304	3
1318279333	1
1318279350	2
1318279353	1
1318279355	1
1318279357	2
1318279364	54
1318279428	7
1318279437	230352
1318509790	1
1318509793	3
1318509814	1
1318509817	1
1318509837	2
1318509843	3
1318509859	3
1318509866	8
1318509879	6
1318509888	1
1318509898	1
1318509901	1
1318509903	1
1318509916	1
1318509920	1
1318509925	2
1318509949	1
1318509957	3
1318509964	1
1318509971	2
1318509993	2
1318509996	2
1318510015	2
1318510027	2
1318510035	6
1318510043	1
1318510049	24
1318510079	38
1318510118	28
1318510149	16
1318510171	9
1318510188	1
1318510191	3
1318510199	1
1318510213	1
1318510228	1
1318510230	1
1318510244	2
1318510247	1
1318510253	1
1318510292	1
1318510302	1
1318510314	4
1318510324	1
1318510346	2
1318510375	92
1318510470	11
1318510482	5
1318510488	6
1318510504	36
1318510561	6
1318510576	1
1318510580	2
1318510592	3
1318510599	1
1318510601	1
1318510605	1
1318510612	1
1318510628	1
1318510638	1
1318510640	3
1318510644	1
1318510651	11
1318510666	4
1318510681	1
1318510686	2
1318510692	18
1318510711	1
1318510714	6
1318510742	26
1318510776	1
1318510782	1
1318510784	1
1318510786	2
1318510802	3
1318510806	2
1318510816	168
1318510985	58
1318511045	99
1318511145	35
1318511182	2
1318511185	196
1318511383	12
1318511401	26
1318511429	1
1318511433	3
1318511446	4
1318511453	116
1318511572	33
1318511611	1
1318511616	2
1318511627	1
1318511633	1
1318511637	1
1318511640	40
1318511683	71
1318511756	1
1318511759	46
1318511808	3
1318511823	36
1318511860	1
1318511870	15
1318511889	1
1318511894	2
1318511898	15
1318511922	3
1318511926	97
1318512026	12
1318512047	70
1318512133	2
1318512136	9
1318512151	2
1318512166	1
1318512171	1
1318512175	2
1318512178	1
1318512181	2
1318512192	71
1318512272	90
1318512367	1
1318512373	1
1318512376	1
1318512387	75
1318512468	44
1318512514	1
1318512520	2
1318512530	3
1318512538	1
1318512560	13
1318512577	17
1318512598	1
1318512600	3
1318512629	1
1318512650	1
1318512671	1
1318512680	20
1318512742	1
1318512744	1
1318512754	1
1318512763	2
1318512770	1
1318512776	2
1318512779	3
1318512784	1
1318512808	1
1318512824	6
1318512838	2
1318512853	1
1318512869	2
1318512878	1
1318512909	1
1318512919	1
1318512924	6
1318512951	1
1318512957	1
1318512962	16
1318513030	1
1318513037	226
1318513274	3
1318513287	1
1318513292	1
1318513297	1
1318513302	1
1318513306	6
1318513317	5
1318513331	2
1318513334	1
1318513337	3
1318513341	2
1318513345	1
1318513357	1
1318513360	1
1318513395	1
1318513399	1
1318513406	3
1318513414	4
1318513423	1
1318513432	1
1318513435	2
1318513455	2
1318513486	1
1318513488	2
1318513496	2
1318513504	1
1318513521	1
1318513524	11
1318513543	2
1318513547	65
1318513617	56
1318513679	1
1318513703	5
1318513709	2
1318513712	5
1318513719	1
1318513731	2
1318513745	3
1318513759	1
1318513762	1
1318513764	3
1318513772	3
1318513780	2
1318513784	6
1318513794	1
1318513801	7
1318513813	1
1318513821	1
1318513824	2
1318513832	27
1318513869	2
1318513872	2
1318513877	1
1318513879	14
1318513899	31
1318513939	1
1318513943	1
1318513946	1
1318513965	2
1318513969	20
1318513995	2
1318513999	2
1318514003	7
1318514017	39
1318514062	1
1318514069	4
1318514078	1
1318514080	1
1318514085	8
1318514095	5
1318514102	6
1318514109	1
1318514128	1
1318514135	1
1318514138	1
1318514156	20
1318514177	1
1318514183	2
1318514193	1
1318514197	1
1318514203	2
1318514207	2
1318514211	2
1318514214	2
1318514219	2
1318514235	1
1318514247	2
1318514258	1
1318514261	2
1318514264	1
1318514273	1
1318514286	3
1318514297	3
1318514303	1
1318514306	13
1318514331	4
1318514340	1
1318514342	11
1318514354	1
1318514358	1
1318514367	2
1318514372	4
1318514380	10
1318514391	3
1318514398	1
1318514403	9
1318514420	2
1318514428	1
1318514435	1
1318514437	9
1318514476	1
1318514491	1
1318514494	4
1318514501	7
1318514511	7
1318514520	1
1318514522	2
1318514535	29
1318514576	11
1318514588	1
1318514591	2
1318514603	1
1318514606	18
1318514625	2
1318514629	5
1318514636	2
1318514641	3
1318514645	1
1318514653	1
1318514656	4
1318514662	5
1318514668	5
1318514674	3
1318514678	1
1318514694	2
1318514700	3
1318514706	1
1318514709	5
1318514725	1
1318514731	2
1318514738	7
1318514746	1
1318514751	4
1318514759	2
1318514763	10
1318514774	1
1318514782	4
1318514789	2
1318514793	1
1318514813	2
1318514821	2
1318514841	2
1318514848	1
1318514864	2
1318514868	3
1318514874	1
1318514890	1
1318514898	2
1318514903	3
1318514913	1
1318514921	6
1318514932	2
1318514942	1
1318514946	7
1318514956	9
1318514966	19
1318514989	1
1318515001	7
1318515011	2
1318515016	1
1318515018	2
1318515049	5
1318515057	25
1318515090	10
1318515105	52
1318515159	1
1318515168	16
1318515189	11
1318515203	10
1318515219	23
1318515251	4
1318515257	18
1318515300	1
1318515302	3
1318515307	18
1318515326	12
1318515351	8
1318515363	4
1318515370	2
1318515374	1
1318515398	13
1318515418	4
1318515426	2
1318515429	1
1318515444	5
1318515455	7
1318515475	1
1318515487	7
1318515496	1
1318515507	1
1318515518	4
1318515524	24
1318515561	1
1318515565	1
1318515588	5
1318515602	12
1318515616	29
1318515650	11
1318515667	2
1318515703	1
1318515718	1
1318515726	1
1318515750	11
1318515763	4
1318515778	8
1318515790	8
1318515805	1
1318515815	5
1318515825	4
1318515840	1
1318515842	10
1318515860	2
1318515865	3
1318515880	4
1318515886	6
1318515895	1
1318515897	7
1318515914	4
1318515919	1
1318515944	1
1318515948	9
1318515958	1
1318515965	1
1318515967	14
1318515988	1
1318516006	5
1318516013	1
1318516030	4
1318516038	3
1318516043	2
1318516049	2
1318516052	6
1318516059	8
1318516068	1
1318516071	1
1318516080	20
1318516109	2
1318516191	2
1318516207	4
1318516214	3
1318516235	1
1318516244	1
1318516252	2
1318516257	3
1318516279	8
1318516293	1
1318516307	11
1318516333	1
1318516396	2
1318516402	1
1318516405	14
1318516420	6
1318516435	2
1318516446	1
1318516448	165
1318516625	7
1318516644	1
1318516654	1
1318516666	11
1318516694	1
1318516713	8
1318516722	4
1318516727	11
1318516739	15
1318516755	9
1318516765	6
1318516776	1
1318516795	2
1318516799	20
1318516831	24
1318516857	5
1318516866	2
1318516881	2
1318516891	1
1318516901	1
1318516917	2
1318516922	7
1318516936	5
1318516946	3
1318516959	2
1318516962	1
1318516972	1
1318516982	1
1318516992	1
1318516999	14
1318517019	61
1318517081	1
1318517091	1
1318517129	2
1318517138	1
1318517143	1
1318517147	1
1318517152	1
1318517155	1
1318517164	1
1318517179	2
1318517183	2
1318517196	1
1318517201	1
1318517215	1
1318517222	2
1318517239	1
1318517241	2
1318517245	1
1318517259	1
1318517261	4
1318517268	3
1318517278	1
1318517284	4
1318517293	3
1318517297	2
1318517300	1
1318517302	5
1318517308	1
1318517314	2
1318517318	1
1318517321	4
1318517334	1
1318517340	5
1318517347	6
1318517354	6
1318517361	5
1318517367	3
1318517372	4
1318517377	1
1318517383	11
1318517395	1
1318517397	5
1318517403	6
1318517412	5
1318517422	1
1318517431	1
1318517437	2
1318517443	1
1318517452	2
1318517459	6
1318517470	2
1318517476	7
1318517485	1
1318517492	8894
1318526387	4
1318526423	1
1318526428	189
1318526643	3
1318526662	126
1318526790	22
1318526820	2
1318526828	22
1318526855	27
1318526884	15
1318526900	24
1318526925	12
1318526939	1
1318526964	1
1318526985	1
1318526998	144
1318527144	3
1318527173	4
1318527178	15
1318527209	1
1318527232	3
1318527249	4
1318527255	1
1318527264	2
1318527269	4
1318527278	1
1318527284	1
1318527288	1
1318527322	1
1318527326	1
1318527331	8
1318527360	18
1318527384	1
1318527386	8
1318527409	83
1318527495	1
1318527506	1
1318527523	4
1318527530	3
1318527534	1
1318527537	9
1318527557	2
1318527560	1
1318527563	4
1318527573	2
1318527576	2
1318527579	3
1318527591	3
1318527613	1
1318527641	1
1318527648	5
1318527657	1
1318527707	1
1318527728	1
1318527753	6
1318527761	8
1318527773	3
1318527804	1
1318527806	2
1318527809	5
1318527817	4
1318527822	1
1318527832	10
1318527843	4
1318527849	6
1318527858	1
1318527860	2
1318527864	4
1318527885	1
1318527894	8
1318527920	1
1318527947	6
1318527978	8
1318527990	1
1318527992	2
1318528001	1
1318528017	4
1318528038	1
1318528042	2
1318528045	1
1318528049	2
1318528053	1
1318528057	1
1318528059	1
1318528069	13
1318528083	1
1318528085	1
1318528086	7
1318528095	2
1318528098	3
1318528104	3
1318528110	1
1318528112	2
1318528115	7
1318528123	5
1318528130	1
1318528133	6
1318528141	19
1318528162	1
1318528170	7
1318528190	2
1318528199	5
1318528206	3
1318528212	1
1318528217	1
1318528223	1
1318528227	1
1318528236	1
1318528239	4
1318528244	1
1318528247	3
1318528254	4
1318528263	3
1318528273	1
1318528276	2
1318528279	1
1318528309	1
1318528323	2
1318528338	1
1318528382	1
1318528415	6
1318528423	1
1318528425	3
1318528430	1
1318528440	2
1318528446	23
1318528470	2
1318528473	2
1318528479	11
1318528494	6
1318528524	5
1318528535	9
1318528553	3
1318528561	1
1318528563	1
1318528582	39
1318528635	3
1318528642	1
1318528713	21
1318528741	1
1318528765	1
1318528773	1
1318528786	3
1318528794	3
1318528815	6
1318528834	1
1318528843	3
1318528847	11
1318528864	1
1318528881	24
1318528907	2
1318528917	1
1318528920	1
1318528922	11
1318528937	7
1318528946	2
1318528953	1
1318528959	1
1318528979	8
1318528989	16
1318529007	1
1318529009	1
1318529011	1
1318529029	15
1318529059	1
1318529061	29
1318529101	1
1318529144	12
1318529159	6
1318529191	2
1318529202	18
1318529221	1
1318529226	1
1318529229	5
1318529238	3
1318529243	7
1318529254	9
1318529266	1
1318529272	1
1318529308	1
1318529351	1
1318529393	2
1318529409	3
1318529415	1
1318529418	1
1318529420	1
1318529439	3
1318529454	2
1318529462	5
1318529470	2
1318529475	15
1318529491	3
1318529497	10
1318529509	2
1318529521	2
1318529531	1
1318529536	4
1318529542	7
1318529550	1
1318529552	6
1318529559	1
1318529563	1
1318529569	2
1318529575	1
1318529577	4
1318529585	6
1318529592	3
1318529601	1
1318529607	12
1318529620	4
1318529628	1
1318529633	1
1318529636	1
1318529638	2
1318529641	2
1318529644	3
1318529655	3
1318529662	4
1318529673	1
1318529687	1
1318529690	5
1318529704	1
1318529706	4
1318529716	1
1318529724	3
1318529740	1
1318529744	2
1318529752	3
1318529766	5
1318529772	1
1318529775	2
1318529779	1
1318529785	1
1318529788	16
1318529819	2
1318529823	1
1318529837	1
1318529845	7
1318529853	6
1318529884	3
1318529899	22
1318529925	1
1318529937	1
1318529940	3
1318529944	2
1318529947	1
1318529949	1
1318529954	5
1318529960	1
1318529963	1
1318529979	2
1318529985	38
1318530037	1
1318530039	1
1318530060	14
1318530078	1
1318530081	1
1318530085	14
1318530104	3
1318530108	7
1318530121	1
1318530125	5
1318530132	12
1318530154	2
1318530161	1
1318530172	4
1318530180	6
1318530201	3
1318530210	4
1318530216	15
1318530237	3
1318530244	8
1318530258	1
1318530261	34
1318530305	2
1318530308	1
1318530312	2
1318530326	1
1318530330	1
1318530332	3
1318530336	2
1318530339	3
1318530348	1
1318530355	3
1318530359	2
1318530363	2
1318530367	3
1318530372	1
1318530377	3
1318530381	1
1318530394	1
1318530438	19
1318530467	1
1318530483	2
1318530487	2
1318530491	1
1318530509	1
1318530519	5
1318530526	2
1318530534	1
1318530548	4
1318530557	2
1318530567	1
1318530592	2
1318530596	1
1318530598	3
1318530604	1
1318530608	25
1318530651	1
1318530665	5
1318530675	1
1318530683	1
1318530707	3
1318530712	1
1318530717	1
1318530724	1
1318530731	1
1318530833	16
1318530871	1
1318530897	3
1318530916	5
1318530952	2
1318530958	1
1318530966	8
1318530987	1
1318530989	1
1318531002	4
1318531022	5
1318531028	3
1318531032	1
1318531038	8
1318531048	1
1318531066	9
1318531086	6
1318531104	7
1318531123	4
1318531157	15
1318531175	3
1318531182	4
1318531188	1
1318531217	1
1318531252	1
1318531255	3
1318531259	1
1318531275	1
1318531278	3
1318531299	11
1318531312	1
1318531314	3
1318531325	19
1318531346	5
1318531352	1
1318531355	1
1318531360	5
1318531371	2
1318531384	1
1318531399	3
1318531416	1
1318531420	2
1318531439	2
1318531443	1
1318531450	1
1318531463	2
1318531476	1
1318531485	1
1318531493	1
1318531500	1
1318531507	1
1318531514	1
1318531518	2
1318531523	1
1318531525	1
1318531527	1
1318531531	6
1318531546	15
1318531567	2
1318531572	1
1318531578	5
1318531601	1
1318531607	6
1318531620	6
1318531630	1
1318531635	1
1318531641	2
1318531644	1
1318531646	1534
1318533189	1
1318533207	2
1318533210	1
1318533214	1
1318533225	1
1318533228	1
1318533240	2
1318533246	1
1318533275	14
1318533292	1
1318533296	6
1318533304	7
1318533326	1
1318533346	1
1318533356	3
1318533360	2
1318533364	1
1318533378	2
1318533394	2
1318533415	2
1318533445	1
1318533447	1
1318533450	1
1318533460	6
1318533473	1
1318533481	2
1318533485	1
1318533487	2
1318533515	1
1318533556	1
1318533596	2
1318533604	2
1318533609	3
1318533614	2
1318533620	3
1318533634	1
1318533648	1
1318533687	2
1318533691	1
1318533697	1
1318533702	3
1318533708	4
1318533719	1
1318533733	2
1318533747	2
1318533750	4
1318533758	2
1318533765	1
1318533810	1
1318533815	1
1318533825	1
1318533831	1
1318533854	2
1318533858	1
1318533869	1
1318533871	1
1318533880	1
1318533883	7
1318533893	2
1318533903	3
1318533934	2
1318533965	1
1318533984	1
1318533991	1
1318534062	2
1318534179	5
1318534185	1
1318534248	1
1318534285	1
1318534299	2
1318534333	3
1318534404	4
1318534409	5
1318534430	2
1318534433	13
1318534447	1
1318534452	2
1318534456	1
1318534459	10
1318534494	10
1318534516	4
1318534531	1
1318534542	154
1318534700	1
1318534703	27
1318534734	1398
1318536165	2
1318536182	5
1318536204	3
1318536208	2
1318536257	2
1318536260	1
1318536266	1
1318536268	32
1318536302	50
1318536360	3
1318536366	19
1318536386	1
1318536388	15
1318536405	2
1318536410	4
1318536417	1
1318536420	4
1318536429	7
1318536437	2
1318536460	3
1318536465	1
1318536467	1
1318536470	5
1318536476	3
1318536481	3
1318536488	9
1318536504	3
1318536509	3
1318536513	1
1318536516	2
1318536520	1
1318536524	2
1318536527	6
1318536534	3
1318536539	2
1318536544	2
1318536558	14
1318536574	3
1318536582	2
1318536590	8
1318536599	6
1318536606	4
1318536612	4
1318536617	1
1318536619	1
1318536621	1
1318536627	3
1318536637	1
1318536639	1
1318536641	1
1318536644	1
1318536651	1
1318536659	1
1318536665	1
1318536667	2
1318536685	1
1318536692	1
1318536718	1
